               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  78,             0.12965,           0.0049739,                   0,            0.056261,             0.17582,            0.016599,           0.0047482,             0.10897,           0.0033387,                   0,            0.007459,            0.007459,            0.007459
                  79,             0.13063,           0.0045709,                   0,            0.052911,             0.26374,             0.02736,            0.006063,             0.11652,           0.0028943,                   0,            0.007426,            0.007426,            0.007426
                  80,             0.13186,           0.0046999,                   0,            0.053351,            0.098901,            0.020061,           0.0041088,             0.11315,           0.0035236,                   0,            0.007393,            0.007393,            0.007393
                  81,             0.12681,           0.0050189,                   0,            0.015584,             0.31868,           0.0071882,           0.0015612,             0.12923,           0.0029249,                   0,             0.00736,             0.00736,             0.00736
                  82,             0.12684,           0.0051457,                   0,            0.078827,              0.1978,            0.028414,           0.0058347,             0.10678,           0.0033144,                   0,            0.007327,            0.007327,            0.007327
                  83,             0.12821,           0.0050249,                   0,             0.12482,             0.26374,            0.055936,            0.013014,              0.1061,           0.0031011,                   0,            0.007294,            0.007294,            0.007294
                  84,             0.12704,           0.0049638,                   0,             0.10384,             0.20879,            0.048364,            0.013458,             0.10611,           0.0030551,                   0,            0.007261,            0.007261,            0.007261
                  85,             0.12908,           0.0049754,                   0,            0.063078,              0.2967,            0.031825,           0.0072428,             0.10767,           0.0031782,                   0,            0.007228,            0.007228,            0.007228
                  86,             0.13054,           0.0046052,                   0,            0.043227,             0.35165,            0.021878,           0.0052197,             0.10977,           0.0033114,                   0,            0.007195,            0.007195,            0.007195
                  87,             0.12799,           0.0050182,                   0,            0.052351,             0.23077,            0.021565,           0.0045565,             0.11522,           0.0027812,                   0,            0.007162,            0.007162,            0.007162
                  88,             0.12731,           0.0049217,                   0,              0.1027,             0.35165,            0.052849,            0.013745,             0.10607,           0.0031088,                   0,            0.007129,            0.007129,            0.007129
