               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,             0.13292,           0.0046591,                   0,             0.13873,             0.23077,             0.11503,            0.034914,             0.10531,            0.003427,                   0,            0.007888,            0.007888,            0.007888
                  66,             0.13067,           0.0046962,                   0,             0.11803,             0.18681,            0.083123,             0.02052,             0.10836,           0.0032631,                   0,            0.007855,            0.007855,            0.007855
                  67,             0.13173,           0.0048377,                   0,             0.10474,             0.18681,            0.050734,             0.01122,             0.10813,            0.003252,                   0,            0.007822,            0.007822,            0.007822
                  68,             0.13215,           0.0045768,                   0,            0.060442,             0.12088,            0.032615,           0.0058174,             0.11297,           0.0031187,                   0,            0.007789,            0.007789,            0.007789
                  69,             0.13284,           0.0043543,                   0,             0.16846,             0.20879,            0.075675,            0.013262,             0.10933,           0.0033934,                   0,            0.007756,            0.007756,            0.007756
                  70,             0.13239,           0.0047315,                   0,            0.072966,            0.098901,            0.040121,           0.0095297,             0.11977,           0.0029539,                   0,            0.007723,            0.007723,            0.007723
                  71,             0.13139,           0.0044971,                   0,             0.10788,             0.24176,             0.06394,            0.010078,             0.10461,           0.0033993,                   0,             0.00769,             0.00769,             0.00769
                  72,             0.13149,           0.0049597,                   0,            0.042681,             0.12088,            0.023868,           0.0048509,             0.11793,             0.00294,                   0,            0.007657,            0.007657,            0.007657
                  73,             0.13305,           0.0043591,                   0,            0.049175,              0.1978,            0.025029,           0.0050811,             0.11776,           0.0029812,                   0,            0.007624,            0.007624,            0.007624
                  74,             0.13179,           0.0043728,                   0,            0.079427,             0.23077,            0.050481,            0.012247,             0.11357,           0.0030733,                   0,            0.007591,            0.007591,            0.007591
                  75,             0.13249,           0.0047341,                   0,             0.13307,              0.3956,             0.07552,            0.019128,             0.10893,            0.003399,                   0,            0.007558,            0.007558,            0.007558
                  76,             0.13149,           0.0047915,                   0,            0.055246,             0.23077,            0.041037,           0.0092664,             0.10978,           0.0031489,                   0,            0.007525,            0.007525,            0.007525
                  77,             0.13243,           0.0046284,                   0,            0.044678,             0.25275,             0.01687,           0.0037628,              0.1163,            0.003071,                   0,            0.007492,            0.007492,            0.007492
                  78,             0.13044,           0.0049404,                   0,            0.076238,             0.21978,            0.034203,           0.0085133,             0.11004,           0.0032874,                   0,            0.007459,            0.007459,            0.007459
                  79,             0.13048,           0.0046746,                   0,            0.020571,             0.18681,            0.009467,           0.0017012,             0.13666,           0.0023625,                   0,            0.007426,            0.007426,            0.007426
                  80,             0.13212,           0.0047206,                   0,            0.034321,             0.25275,             0.01564,           0.0034236,             0.12584,           0.0026917,                   0,            0.007393,            0.007393,            0.007393
                  81,             0.12861,           0.0049159,                   0,            0.069819,             0.17582,            0.029174,           0.0083194,             0.11114,            0.003124,                   0,             0.00736,             0.00736,             0.00736
                  82,             0.12948,           0.0048541,                   0,              0.1262,             0.24176,            0.070115,            0.015335,             0.10568,           0.0031936,                   0,            0.007327,            0.007327,            0.007327
                  83,              0.1292,           0.0050166,                   0,             0.11246,             0.28571,            0.061202,            0.014885,             0.10123,           0.0032899,                   0,            0.007294,            0.007294,            0.007294
                  84,             0.12753,           0.0050144,                   0,              0.1043,              0.1978,            0.053896,            0.011284,             0.10922,           0.0030527,                   0,            0.007261,            0.007261,            0.007261
                  85,             0.13114,           0.0047584,                   0,              0.0703,             0.17582,            0.049906,           0.0096449,             0.11065,           0.0030537,                   0,            0.007228,            0.007228,            0.007228
                  86,             0.13096,           0.0046293,                   0,             0.04276,             0.20879,            0.018066,           0.0036909,             0.12913,           0.0021648,                   0,            0.007195,            0.007195,            0.007195
                  87,             0.13092,            0.004888,                   0,            0.043671,             0.18681,            0.017301,           0.0042783,             0.11918,           0.0027517,                   0,            0.007162,            0.007162,            0.007162
                  88,             0.12763,           0.0050255,                   0,             0.12734,             0.16484,             0.08709,            0.016989,             0.10741,           0.0031549,                   0,            0.007129,            0.007129,            0.007129
                  89,             0.12728,           0.0052847,                   0,            0.080191,             0.26374,            0.032774,           0.0096262,             0.10867,           0.0031379,                   0,            0.007096,            0.007096,            0.007096
                  90,             0.12967,           0.0050327,                   0,             0.14484,              0.1978,            0.056628,            0.011453,             0.10574,           0.0032028,                   0,            0.007063,            0.007063,            0.007063
                  91,             0.13006,           0.0046087,                   0,            0.053555,             0.12088,            0.026509,           0.0056152,              0.1119,           0.0031749,                   0,             0.00703,             0.00703,             0.00703
                  92,              0.1268,            0.005489,                   0,             0.15316,             0.18681,            0.088498,            0.017554,             0.10764,           0.0034872,                   0,            0.006997,            0.006997,            0.006997
                  93,             0.13045,            0.005192,                   0,            0.040179,            0.098901,            0.027618,           0.0057311,             0.12375,           0.0028905,                   0,            0.006964,            0.006964,            0.006964
                  94,             0.12707,           0.0049235,                   0,             0.06214,             0.30769,            0.023739,           0.0061554,              0.1173,           0.0029584,                   0,            0.006931,            0.006931,            0.006931
                  95,             0.12512,           0.0053259,                   0,             0.10359,             0.34066,            0.045864,            0.012027,             0.11128,           0.0028662,                   0,            0.006898,            0.006898,            0.006898
                  96,             0.12687,           0.0052118,                   0,            0.089869,             0.40659,            0.056647,            0.015125,              0.1129,            0.002754,                   0,            0.006865,            0.006865,            0.006865
                  97,             0.12761,           0.0050712,                   0,            0.056552,             0.30769,             0.03049,           0.0065512,             0.12757,             0.00245,                   0,            0.006832,            0.006832,            0.006832
                  98,              0.1262,           0.0049011,                   0,            0.059992,             0.26374,            0.039778,           0.0081937,             0.11128,           0.0032101,                   0,            0.006799,            0.006799,            0.006799
                  99,             0.12515,           0.0056579,                   0,            0.095932,             0.25275,            0.061813,            0.014281,             0.10117,           0.0033374,                   0,            0.006766,            0.006766,            0.006766
                 100,             0.12717,           0.0051324,                   0,             0.11844,             0.25275,            0.062819,            0.014748,             0.10116,           0.0033223,                   0,            0.006733,            0.006733,            0.006733
                 101,             0.12731,           0.0048272,                   0,             0.03566,            0.087912,            0.010456,           0.0014655,             0.12461,           0.0027552,                   0,              0.0067,              0.0067,              0.0067
                 102,             0.12703,           0.0047163,                   0,            0.098483,             0.24176,            0.060628,            0.013771,             0.10675,           0.0032251,                   0,            0.006667,            0.006667,            0.006667
                 103,             0.12661,           0.0052346,                   0,             0.10339,            0.098901,            0.039256,           0.0074278,             0.11005,           0.0036389,                   0,            0.006634,            0.006634,            0.006634
                 104,             0.12811,            0.004877,                   0,             0.10583,              0.3956,            0.067234,             0.01458,              0.1141,           0.0033061,                   0,            0.006601,            0.006601,            0.006601
                 105,             0.12733,           0.0050556,                   0,            0.078967,             0.26374,            0.032832,             0.01042,             0.10907,           0.0031134,                   0,            0.006568,            0.006568,            0.006568
                 106,             0.12587,           0.0052502,                   0,             0.12313,             0.27473,            0.061689,            0.014475,             0.10163,           0.0032468,                   0,            0.006535,            0.006535,            0.006535
                 107,             0.12686,           0.0052029,                   0,             0.11278,             0.20879,             0.05147,            0.011727,             0.11271,           0.0026424,                   0,            0.006502,            0.006502,            0.006502
                 108,             0.12697,            0.004847,                   0,            0.044563,             0.18681,             0.02447,           0.0049631,             0.11756,           0.0026116,                   0,            0.006469,            0.006469,            0.006469
                 109,             0.12422,           0.0052103,                   0,            0.060063,             0.18681,            0.021334,           0.0040421,             0.11885,           0.0027795,                   0,            0.006436,            0.006436,            0.006436
                 110,             0.12345,           0.0056995,                   0,             0.10627,             0.26374,            0.047265,            0.009631,              0.1084,            0.003131,                   0,            0.006403,            0.006403,            0.006403
                 111,             0.12497,           0.0051338,                   0,             0.16373,             0.34066,            0.098181,              0.0297,             0.10143,           0.0031787,                   0,             0.00637,             0.00637,             0.00637
                 112,             0.12412,           0.0054935,                   0,             0.20717,             0.34066,             0.16511,            0.030958,             0.10117,           0.0032393,                   0,            0.006337,            0.006337,            0.006337
                 113,             0.12652,           0.0050097,                   0,             0.20078,             0.34066,             0.20663,            0.053226,            0.097067,           0.0033474,                   0,            0.006304,            0.006304,            0.006304
                 114,             0.12463,           0.0051103,                   0,             0.20275,             0.28571,             0.12014,            0.026323,             0.10375,            0.003182,                   0,            0.006271,            0.006271,            0.006271
                 115,             0.12561,           0.0050402,                   0,             0.28002,             0.31868,             0.20098,            0.049391,            0.093003,           0.0033335,                   0,            0.006238,            0.006238,            0.006238
                 116,             0.12561,           0.0049101,                   0,             0.20713,             0.36264,             0.15995,            0.035856,            0.097768,           0.0033549,                   0,            0.006205,            0.006205,            0.006205
                 117,             0.12489,           0.0055417,                   0,              0.1465,             0.32967,             0.17433,            0.040702,            0.094309,           0.0036233,                   0,            0.006172,            0.006172,            0.006172
                 118,             0.12466,           0.0053278,                   0,             0.11669,             0.21486,            0.077772,            0.019817,             0.10351,           0.0032547,                   0,            0.006139,            0.006139,            0.006139
                 119,             0.12569,            0.005155,                   0,             0.11591,             0.37363,            0.077915,            0.022703,            0.096914,           0.0033201,                   0,            0.006106,            0.006106,            0.006106
                 120,             0.12421,           0.0054005,                   0,            0.085679,             0.20879,            0.055405,            0.013038,              0.1014,           0.0033394,                   0,            0.006073,            0.006073,            0.006073
                 121,             0.12286,           0.0055703,                   0,             0.10363,             0.20879,            0.049872,            0.010358,             0.10232,           0.0032315,                   0,             0.00604,             0.00604,             0.00604
                 122,             0.12408,           0.0050977,                   0,            0.041493,             0.45055,            0.023978,           0.0057954,             0.12004,           0.0030491,                   0,            0.006007,            0.006007,            0.006007
                 123,             0.12517,           0.0050628,                   0,             0.12515,             0.28571,            0.076727,              0.0157,             0.10012,           0.0034991,                   0,            0.005974,            0.005974,            0.005974
                 124,             0.12327,             0.00541,                   0,             0.17714,             0.37363,              0.1073,            0.026684,            0.091934,           0.0035429,                   0,            0.005941,            0.005941,            0.005941
                 125,             0.12622,           0.0050538,                   0,             0.17711,             0.35165,             0.12192,            0.028723,            0.093782,           0.0032768,                   0,            0.005908,            0.005908,            0.005908
                 126,             0.12321,           0.0055536,                   0,            0.083769,             0.14368,            0.049518,            0.013084,             0.10668,           0.0030983,                   0,            0.005875,            0.005875,            0.005875
                 127,             0.12315,           0.0049623,                   0,            0.035967,             0.18681,            0.048797,             0.01095,             0.11574,           0.0028112,                   0,            0.005842,            0.005842,            0.005842
                 128,             0.12689,           0.0050899,                   0,            0.046892,             0.25275,            0.026546,           0.0059926,             0.11292,           0.0028813,                   0,            0.005809,            0.005809,            0.005809
                 129,             0.12282,           0.0052872,                   0,             0.13535,             0.31868,            0.088299,            0.018266,             0.10138,           0.0028658,                   0,            0.005776,            0.005776,            0.005776
                 130,             0.12215,           0.0053907,                   0,             0.16248,             0.31868,            0.076349,            0.020072,             0.10534,           0.0029653,                   0,            0.005743,            0.005743,            0.005743
                 131,             0.12374,           0.0052171,                   0,             0.16147,             0.38462,             0.11914,            0.031256,            0.093464,            0.003397,                   0,             0.00571,             0.00571,             0.00571
                 132,             0.12485,           0.0051118,                   0,             0.20142,             0.40659,             0.14404,            0.038332,            0.091713,           0.0034322,                   0,            0.005677,            0.005677,            0.005677
                 133,             0.12491,             0.00496,                   0,             0.10583,             0.28571,            0.061514,            0.014717,            0.093292,           0.0034119,                   0,            0.005644,            0.005644,            0.005644
                 134,             0.12244,           0.0052342,                   0,             0.15452,             0.27473,            0.088714,            0.022932,            0.096015,           0.0032493,                   0,            0.005611,            0.005611,            0.005611
                 135,             0.12397,           0.0051225,                   0,             0.13557,             0.21978,            0.099953,            0.021786,            0.097339,           0.0031537,                   0,            0.005578,            0.005578,            0.005578
