               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  68,            0.034118,            0.028122,                   0,             0.75457,             0.67862,             0.76785,             0.42802,            0.037079,            0.024701,                   0,             0.03367,             0.03367,             0.03367
                  69,             0.03414,            0.028387,                   0,              0.7088,             0.72184,             0.76592,             0.43391,            0.036751,            0.024212,                   0,             0.03268,             0.03268,             0.03268
                  70,            0.033866,            0.027573,                   0,             0.79689,              0.6469,             0.76701,             0.43682,            0.036509,            0.024708,                   0,             0.03169,             0.03169,             0.03169
                  71,            0.033451,             0.02743,                   0,             0.77867,             0.66552,             0.77375,             0.43662,            0.036845,            0.024288,                   0,              0.0307,              0.0307,              0.0307
                  72,             0.03347,            0.027926,                   0,             0.74105,             0.69077,              0.7727,             0.43124,            0.037161,            0.023861,                   0,             0.02971,             0.02971,             0.02971
                  73,            0.033035,            0.028488,                   0,             0.76839,             0.69099,             0.77177,             0.43777,            0.036613,            0.024579,                   0,             0.02872,             0.02872,             0.02872
                  74,             0.03329,            0.027762,                   0,             0.77105,             0.67122,             0.76041,             0.43686,            0.036352,            0.024569,                   0,             0.02773,             0.02773,             0.02773
                  75,            0.033093,            0.026998,                   0,             0.76873,             0.67517,             0.77364,             0.42478,            0.037377,            0.024043,                   0,             0.02674,             0.02674,             0.02674
                  76,            0.032386,            0.027066,                   0,             0.73402,             0.71103,             0.77472,             0.45001,             0.03551,            0.024305,                   0,             0.02575,             0.02575,             0.02575
                  77,            0.032549,            0.027958,                   0,             0.74726,             0.68414,              0.7698,             0.44645,               0.036,            0.025075,                   0,             0.02476,             0.02476,             0.02476
                  78,            0.033029,            0.027855,                   0,             0.75629,              0.6731,             0.76325,             0.42761,            0.037556,            0.025014,                   0,             0.02377,             0.02377,             0.02377
                  79,            0.032185,            0.027246,                   0,             0.71588,              0.6931,             0.75464,             0.43186,            0.036961,            0.025229,                   0,             0.02278,             0.02278,             0.02278
                  80,            0.032796,            0.027942,                   0,             0.74636,             0.69405,             0.77697,             0.43747,            0.036626,            0.024305,                   0,             0.02179,             0.02179,             0.02179
                  81,            0.032127,            0.026133,                   0,             0.77834,             0.66966,             0.76805,             0.43261,            0.037122,            0.024685,                   0,              0.0208,              0.0208,              0.0208
                  82,            0.032128,            0.026537,                   0,             0.75612,             0.65641,             0.74721,              0.4241,            0.037399,             0.02679,                   0,             0.01981,             0.01981,             0.01981
                  83,            0.031347,            0.027323,                   0,             0.73054,             0.70483,              0.7715,             0.44209,            0.036554,            0.025783,                   0,             0.01882,             0.01882,             0.01882
                  84,            0.031403,            0.025541,                   0,             0.77974,              0.6731,             0.77606,             0.45324,            0.035701,            0.024854,                   0,             0.01783,             0.01783,             0.01783
                  85,            0.031442,            0.025809,                   0,             0.74804,             0.65316,             0.73508,             0.40783,            0.039254,            0.027748,                   0,             0.01684,             0.01684,             0.01684
                  86,            0.031033,            0.025957,                   0,             0.80734,             0.66414,             0.77341,             0.44337,            0.036047,            0.024656,                   0,             0.01585,             0.01585,             0.01585
                  87,            0.031028,            0.026239,                   0,             0.75054,             0.70138,             0.76194,              0.4352,            0.036604,            0.025042,                   0,             0.01486,             0.01486,             0.01486
                  88,            0.030699,            0.025535,                   0,             0.75037,             0.69517,             0.76959,             0.44674,            0.035912,            0.024965,                   0,             0.01387,             0.01387,             0.01387
                  89,            0.030263,            0.025323,                   0,               0.741,             0.68966,             0.76413,             0.44178,             0.03657,            0.025703,                   0,             0.01288,             0.01288,             0.01288
                  90,            0.030389,            0.025069,                   0,              0.7497,             0.67341,             0.75329,             0.43296,            0.036753,            0.027863,                   0,             0.01189,             0.01189,             0.01189
                  91,            0.030393,            0.024794,                   0,             0.76116,              0.7033,             0.78425,             0.45461,            0.035558,            0.024558,                   0,              0.0109,              0.0109,              0.0109
                  92,            0.030146,            0.025106,                   0,             0.74375,             0.71262,             0.77562,             0.44915,            0.035435,            0.025224,                   0,             0.00991,             0.00991,             0.00991
                  93,            0.029772,            0.024146,                   0,             0.74046,              0.7162,             0.77584,             0.45057,            0.035496,             0.02509,                   0,             0.00892,             0.00892,             0.00892
                  94,            0.029562,            0.025255,                   0,             0.78017,             0.69448,             0.77194,             0.45634,            0.035668,            0.025215,                   0,             0.00793,             0.00793,             0.00793
                  95,            0.029285,            0.024454,                   0,              0.7901,             0.68536,             0.77614,             0.46009,            0.035429,            0.025521,                   0,             0.00694,             0.00694,             0.00694
                  96,            0.029373,            0.024423,                   0,             0.78985,             0.67586,             0.77097,             0.44963,             0.03577,            0.025523,                   0,             0.00595,             0.00595,             0.00595
                  97,            0.029524,            0.025038,                   0,             0.76903,             0.69793,             0.77426,             0.45139,            0.035868,            0.025665,                   0,             0.00496,             0.00496,             0.00496
                  98,            0.029041,            0.023973,                   0,             0.76329,             0.70138,             0.77213,             0.44326,            0.036321,            0.026086,                   0,             0.00397,             0.00397,             0.00397
                  99,            0.028766,            0.024559,                   0,             0.77241,             0.70138,              0.7775,              0.4521,              0.0358,            0.025643,                   0,             0.00298,             0.00298,             0.00298
