               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  54,            0.036064,            0.029588,                   0,             0.70338,             0.62309,             0.70056,             0.35933,            0.042968,            0.029873,                   0,             0.04753,             0.04753,             0.04753
                  55,             0.03636,            0.030032,                   0,             0.69255,             0.59498,             0.66256,             0.31306,            0.046969,            0.029554,                   0,             0.04654,             0.04654,             0.04654
                  56,            0.034981,            0.029341,                   0,             0.73033,             0.68069,             0.76073,             0.38994,            0.040636,            0.024629,                   0,             0.04555,             0.04555,             0.04555
                  57,            0.035854,            0.029825,                   0,             0.72307,             0.71126,             0.76934,             0.41074,             0.03821,            0.023824,                   0,             0.04456,             0.04456,             0.04456
                  58,            0.035691,            0.030079,                   0,             0.73866,             0.70483,             0.78666,             0.42893,            0.037177,            0.023467,                   0,             0.04357,             0.04357,             0.04357
                  59,            0.035322,            0.028712,                   0,             0.72474,             0.70483,             0.76787,              0.4062,             0.03937,            0.023937,                   0,             0.04258,             0.04258,             0.04258
                  60,            0.035314,             0.02931,                   0,             0.75387,             0.65905,             0.75731,             0.40706,            0.039234,            0.024593,                   0,             0.04159,             0.04159,             0.04159
                  61,            0.035037,            0.028655,                   0,             0.76252,             0.68345,             0.78247,             0.44435,            0.036668,             0.02341,                   0,              0.0406,              0.0406,              0.0406
                  62,            0.034958,            0.029284,                   0,             0.73277,             0.72621,                0.79,             0.43944,            0.037023,            0.023008,                   0,             0.03961,             0.03961,             0.03961
                  63,            0.034663,            0.029271,                   0,             0.75282,             0.73241,               0.799,             0.45836,            0.035912,            0.022678,                   0,             0.03862,             0.03862,             0.03862
                  64,            0.034124,            0.028512,                   0,             0.73442,              0.7131,             0.78624,             0.42966,            0.037728,            0.023201,                   0,             0.03763,             0.03763,             0.03763
                  65,            0.034474,            0.030161,                   0,             0.75367,             0.68759,             0.78481,             0.42422,            0.037739,            0.023811,                   0,             0.03664,             0.03664,             0.03664
                  66,            0.034412,            0.027212,                   0,             0.76082,             0.67241,             0.77628,             0.43666,            0.036545,            0.024321,                   0,             0.03565,             0.03565,             0.03565
                  67,            0.034181,             0.02769,                   0,             0.73084,             0.71344,             0.77523,             0.43628,            0.036907,            0.023934,                   0,             0.03466,             0.03466,             0.03466
                  68,            0.033413,            0.027772,                   0,             0.73444,             0.69103,             0.76353,             0.41102,            0.038309,            0.024928,                   0,             0.03367,             0.03367,             0.03367
