               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  59,             0.13807,           0.0034031,                   0,           0.0010588,             0.23077,          0.00092799,          0.00024015,             0.13857,           0.0022794,                   0,             0.08086,             0.08086,             0.08086
                  60,             0.13841,           0.0034314,                   0,           0.0012989,             0.15385,            0.001474,          0.00021712,             0.13399,           0.0025164,                   0,             0.08053,             0.08053,             0.08053
                  61,             0.13939,           0.0032588,                   0,           0.0012187,             0.20879,           0.0031012,          0.00056331,             0.13496,           0.0021207,                   0,              0.0802,              0.0802,              0.0802
                  62,               0.138,           0.0034116,                   0,           0.0014442,             0.18681,           0.0061382,          0.00079005,             0.13252,           0.0021965,                   0,             0.07987,             0.07987,             0.07987
                  63,             0.13894,           0.0032137,                   0,           0.0014309,             0.21978,           0.0033945,          0.00067312,             0.13195,           0.0022339,                   0,             0.07954,             0.07954,             0.07954
                  64,             0.13796,             0.00354,                   0,           0.0014006,             0.27473,           0.0031493,          0.00095622,             0.12913,           0.0025474,                   0,             0.07921,             0.07921,             0.07921
                  65,             0.13743,            0.003467,                   0,            0.020262,             0.14286,           0.0058539,           0.0010484,             0.13023,           0.0025376,                   0,             0.07888,             0.07888,             0.07888
                  66,             0.13886,           0.0032899,                   0,          0.00075597,             0.16484,           0.0047262,          0.00052881,              0.1342,           0.0022196,                   0,             0.07855,             0.07855,             0.07855
                  67,             0.13742,           0.0035082,                   0,           0.0015154,             0.21978,           0.0029143,           0.0006037,             0.13041,           0.0028004,                   0,             0.07822,             0.07822,             0.07822
                  68,             0.13744,           0.0035201,                   0,            0.017403,             0.23077,           0.0073114,           0.0014012,             0.12733,           0.0028056,                   0,             0.07789,             0.07789,             0.07789
                  69,             0.13787,           0.0035416,                   0,           0.0015679,             0.20879,           0.0030851,          0.00077227,             0.12968,           0.0026579,                   0,             0.07756,             0.07756,             0.07756
                  70,              0.1383,           0.0034757,                   0,           0.0016727,              0.1978,           0.0024147,          0.00069444,             0.12803,           0.0026745,                   0,             0.07723,             0.07723,             0.07723
                  71,             0.13737,           0.0034506,                   0,           0.0022554,             0.26374,           0.0029693,          0.00074857,             0.12589,           0.0029148,                   0,              0.0769,              0.0769,              0.0769
                  72,              0.1374,           0.0034588,                   0,           0.0016507,             0.23077,            0.003874,          0.00078448,             0.12957,           0.0027646,                   0,             0.07657,             0.07657,             0.07657
                  73,             0.13754,           0.0036307,                   0,           0.0021199,             0.24176,           0.0035518,          0.00074638,             0.12828,           0.0027664,                   0,             0.07624,             0.07624,             0.07624
                  74,             0.13786,           0.0035028,                   0,           0.0018493,             0.25275,           0.0027381,          0.00078282,             0.12751,           0.0027019,                   0,             0.07591,             0.07591,             0.07591
                  75,             0.13782,           0.0032955,                   0,            0.014872,            0.065934,            0.020477,           0.0037796,             0.13261,           0.0024687,                   0,             0.07558,             0.07558,             0.07558
                  76,             0.13684,           0.0035568,                   0,            0.009202,             0.16484,           0.0068695,           0.0018445,             0.13434,           0.0024606,                   0,             0.07525,             0.07525,             0.07525
                  77,             0.13778,           0.0034096,                   0,           0.0016438,              0.1978,           0.0028224,          0.00053629,             0.13487,           0.0023855,                   0,             0.07492,             0.07492,             0.07492
                  78,             0.13714,           0.0034073,                   0,           0.0041595,             0.20879,           0.0048624,          0.00076131,              0.1367,           0.0023535,                   0,             0.07459,             0.07459,             0.07459
                  79,             0.13504,           0.0040057,                   0,          0.00071606,             0.16484,           0.0021003,          0.00056345,             0.13588,           0.0024077,                   0,             0.07426,             0.07426,             0.07426
                  80,             0.13702,           0.0036321,                   0,           0.0070067,            0.065934,           0.0042324,          0.00078562,             0.13463,            0.002449,                   0,             0.07393,             0.07393,             0.07393
                  81,             0.13774,           0.0034637,                   0,           0.0029986,             0.16484,            0.003734,           0.0004832,             0.13546,           0.0024517,                   0,              0.0736,              0.0736,              0.0736
                  82,             0.13675,           0.0037762,                   0,           0.0081419,             0.21978,            0.005222,           0.0009727,             0.13262,           0.0026245,                   0,             0.07327,             0.07327,             0.07327
                  83,             0.13572,           0.0037063,                   0,           0.0020933,             0.30769,           0.0052982,           0.0012837,             0.13581,           0.0023737,                   0,             0.07294,             0.07294,             0.07294
                  84,             0.13665,           0.0036362,                   0,           0.0025702,             0.31868,            0.010132,           0.0018624,             0.12224,           0.0031298,                   0,             0.07261,             0.07261,             0.07261
                  85,             0.13595,           0.0037941,                   0,           0.0047221,              0.2967,            0.005449,          0.00099371,             0.13422,           0.0020969,                   0,             0.07228,             0.07228,             0.07228
                  86,             0.13594,           0.0036068,                   0,           0.0055047,              0.1978,           0.0024888,          0.00080276,              0.1418,           0.0017958,                   0,             0.07195,             0.07195,             0.07195
                  87,             0.13677,           0.0036549,                   0,           0.0014918,             0.34066,           0.0021735,          0.00056111,             0.14381,            0.002063,                   0,             0.07162,             0.07162,             0.07162
                  88,             0.13565,            0.003789,                   0,           0.0019584,             0.26374,           0.0033662,          0.00079845,             0.13425,           0.0022845,                   0,             0.07129,             0.07129,             0.07129
                  89,             0.13582,           0.0037686,                   0,            0.016221,             0.34066,           0.0075494,           0.0017759,             0.13632,           0.0022477,                   0,             0.07096,             0.07096,             0.07096
                  90,             0.13563,           0.0038879,                   0,            0.007732,             0.37363,           0.0086277,           0.0015541,             0.13113,           0.0025356,                   0,             0.07063,             0.07063,             0.07063
                  91,             0.13569,           0.0036927,                   0,           0.0077828,             0.31868,           0.0082293,           0.0017472,             0.13286,           0.0024457,                   0,              0.0703,              0.0703,              0.0703
                  92,              0.1362,            0.003633,                   0,           0.0055822,             0.31868,           0.0079567,           0.0014971,             0.12884,           0.0025888,                   0,             0.06997,             0.06997,             0.06997
                  93,             0.13543,           0.0038184,                   0,            0.011249,             0.21978,           0.0057363,           0.0010465,             0.12913,           0.0025028,                   0,             0.06964,             0.06964,             0.06964
                  94,             0.13661,           0.0038175,                   0,            0.013471,             0.25275,            0.013166,           0.0019594,             0.12499,           0.0026895,                   0,             0.06931,             0.06931,             0.06931
                  95,             0.13493,           0.0038495,                   0,           0.0025331,             0.24176,           0.0044217,           0.0009484,             0.13335,           0.0021449,                   0,             0.06898,             0.06898,             0.06898
                  96,             0.13467,           0.0037261,                   0,           0.0073297,             0.20879,           0.0046298,          0.00078103,             0.12856,           0.0024703,                   0,             0.06865,             0.06865,             0.06865
                  97,             0.13461,           0.0038059,                   0,           0.0085467,             0.20879,           0.0043051,           0.0010679,             0.12591,           0.0026082,                   0,             0.06832,             0.06832,             0.06832
                  98,             0.13427,           0.0038496,                   0,           0.0018685,             0.23077,           0.0035398,          0.00083383,             0.13459,           0.0025423,                   0,             0.06799,             0.06799,             0.06799
                  99,             0.13614,           0.0036329,                   0,           0.0016536,             0.21978,           0.0027126,           0.0007051,             0.13675,           0.0021324,                   0,             0.06766,             0.06766,             0.06766
                 100,             0.13469,           0.0038341,                   0,            0.015054,             0.30769,           0.0093706,           0.0026419,              0.1233,           0.0031515,                   0,             0.06733,             0.06733,             0.06733
                 101,             0.13477,           0.0040556,                   0,           0.0072305,            0.032967,           0.0057628,           0.0018535,             0.13748,           0.0024082,                   0,               0.067,               0.067,               0.067
                 102,             0.13455,           0.0038752,                   0,            0.015119,            0.065934,            0.035249,           0.0062697,             0.11909,           0.0030239,                   0,             0.06667,             0.06667,             0.06667
                 103,             0.13532,           0.0037984,                   0,            0.017959,            0.032967,            0.021164,           0.0041413,             0.12088,           0.0030094,                   0,             0.06634,             0.06634,             0.06634
                 104,             0.13468,           0.0038558,                   0,            0.037285,             0.26374,            0.028296,           0.0066425,             0.11984,           0.0029366,                   0,             0.06601,             0.06601,             0.06601
                 105,             0.13273,           0.0042231,                   0,            0.038106,             0.30769,            0.020092,           0.0035018,             0.12189,           0.0028333,                   0,             0.06568,             0.06568,             0.06568
                 106,             0.13518,           0.0037892,                   0,            0.014049,            0.098901,            0.010304,           0.0030309,             0.13443,           0.0026773,                   0,             0.06535,             0.06535,             0.06535
                 107,             0.13377,           0.0038865,                   0,            0.064853,             0.20879,            0.040921,            0.011796,             0.11712,           0.0030621,                   0,             0.06502,             0.06502,             0.06502
                 108,             0.13463,           0.0038446,                   0,            0.067583,             0.18681,            0.043094,            0.012294,             0.11171,           0.0031834,                   0,             0.06469,             0.06469,             0.06469
                 109,             0.13457,           0.0038629,                   0,              0.1013,             0.20879,            0.064782,            0.010837,             0.11813,           0.0029842,                   0,             0.06436,             0.06436,             0.06436
                 110,             0.13336,            0.003956,                   0,            0.015071,            0.054945,           0.0089861,           0.0017528,              0.1278,           0.0022939,                   0,             0.06403,             0.06403,             0.06403
                 111,             0.13266,           0.0041704,                   0,            0.026491,            0.043956,           0.0097681,           0.0021802,             0.12493,           0.0024518,                   0,              0.0637,              0.0637,              0.0637
                 112,             0.13401,           0.0040883,                   0,            0.064538,            0.065934,             0.02554,           0.0050229,             0.12098,           0.0027799,                   0,             0.06337,             0.06337,             0.06337
                 113,             0.13455,           0.0038328,                   0,            0.047678,             0.12088,            0.021401,            0.004935,             0.11842,           0.0028251,                   0,             0.06304,             0.06304,             0.06304
                 114,              0.1345,           0.0038881,                   0,             0.03884,             0.15385,            0.024158,           0.0056391,             0.12388,           0.0025382,                   0,             0.06271,             0.06271,             0.06271
                 115,             0.13342,           0.0038744,                   0,            0.016139,             0.27473,            0.011111,           0.0019558,             0.11738,           0.0033755,                   0,             0.06238,             0.06238,             0.06238
                 116,             0.13374,           0.0039577,                   0,            0.029389,             0.27473,            0.015001,           0.0033728,             0.12325,           0.0027616,                   0,             0.06205,             0.06205,             0.06205
