               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  62,              0.1419,           0.0038001,                   0,          0.00024468,            0.032967,           0.0017853,          0.00080304,             0.14393,           0.0032984,                   0,            0.007987,            0.007987,            0.007987
                  63,             0.13964,           0.0043266,                   0,           0.0003273,            0.032967,           0.0060727,           0.0018103,             0.14359,           0.0032199,                   0,            0.007954,            0.007954,            0.007954
                  64,             0.14174,           0.0039795,                   0,          0.00024704,            0.021978,            0.015304,           0.0075546,              0.1433,           0.0031717,                   0,            0.007921,            0.007921,            0.007921
                  65,              0.1409,           0.0041016,                   0,            0.034832,            0.010989,           0.0052686,          0.00058737,             0.14498,           0.0032974,                   0,            0.007888,            0.007888,            0.007888
                  66,             0.14266,           0.0039753,                   0,          0.00017325,            0.021978,           0.0010726,          0.00056484,             0.14351,           0.0031493,                   0,            0.007855,            0.007855,            0.007855
                  67,             0.13912,           0.0040396,                   0,          0.00019084,            0.021978,          0.00013284,          5.9562e-05,             0.14417,           0.0031451,                   0,            0.007822,            0.007822,            0.007822
                  68,             0.13955,           0.0041103,                   0,          0.00011975,            0.021978,          0.00010497,          3.8279e-05,              0.1446,           0.0032569,                   0,            0.007789,            0.007789,            0.007789
                  69,             0.13929,           0.0044036,                   0,          0.00015726,            0.032967,          0.00011459,          2.7738e-05,              0.1461,           0.0036153,                   0,            0.007756,            0.007756,            0.007756
                  70,             0.13822,           0.0047583,                   0,          0.00024444,            0.021978,           0.0001638,           2.309e-05,             0.14446,           0.0031664,                   0,            0.007723,            0.007723,            0.007723
                  71,               0.138,           0.0039862,                   0,          0.00020333,            0.021978,           0.0038517,          0.00057608,             0.14405,           0.0032005,                   0,             0.00769,             0.00769,             0.00769
